Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Salary,Spending_Score,Family_Size
Female,Yes,49,1,Lawyer,5-10,43362.688814863606,Low,1.0
Male,Yes,24,0,Artist,0-5,9646.704719786398,Low,2.0
Male,Yes,59,0,Executive,0-5,75170.19666593263,High,4.0
Male,,23,1,Artist,0-5,17551.40914505411,Average,5.0
Male,Yes,20,1,Artist,0-5,12948.98686630504,Average,4.0
Female,No,21,0,Healthcare,5-10,17375.929245404677,Low,2.0
Female,Yes,19,1,Artist,0-5,14056.672785452629,Average,4.0
Female,No,41,1,Healthcare,5-10,33144.31111460893,Low,3.0
Male,Yes,40,0,Artist,10-20,33379.87410388856,Average,5.0
Female,No,32,0,Healthcare,5-10,25391.211941699086,Low,5.0
Female,Yes,31,0,Engineer,10-20,26715.892595659563,Low,1.0
Male,No,31,1,Entertainment,5-10,17070.181636719382,Low,8.0
Male,No,25,1,Artist,5-10,21687.64781149358,Low,1.0
Male,Yes,27,1,Artist,0-5,15196.364458428223,Average,4.0
Male,Yes,52,0,Healthcare,10-20,56498.20052258275,Average,5.0
Male,No,38,0,Healthcare,5-10,33143.09819820187,Low,6.0
Male,Yes,44,1,Artist,5-10,17786.864060788772,Low,2.0
Male,Yes,36,0,Healthcare,10-20,13780.463004138863,Average,4.0
Female,Yes,33,0,Marketing,10-20,13304.924758059244,Low,1.0
Male,No,51,0,Healthcare,+20,35695.163476777554,Low,3.0
Male,No,53,1,Artist,5-10,29573.75743469486,Low,1.0
Female,No,27,1,Healthcare,5-10,20238.65801283961,Low,3.0
Male,No,58,1,Doctor,5-10,42542.98004576967,Low,5.0
Female,Yes,38,0,Engineer,5-10,37787.55943020276,Low,1.0
Male,No,23,0,Healthcare,0-5,14062.19143331316,Low,5.0
Female,No,52,0,Entertainment,10-20,39529.8531626076,Low,1.0
Male,No,18,0,Entertainment,0-5,11427.813088948853,Low,4.0
Male,No,26,0,Doctor,0-5,22652.926502044233,Low,4.0
Male,Yes,18,1,Entertainment,0-5,17883.533953416423,High,3.0
Female,No,55,1,Marketing,+20,25481.06976640233,Low,3.0
Male,Yes,28,0,Marketing,5-10,19547.50843642716,Low,1.0
Male,No,43,1,Entertainment,5-10,41478.547304332504,Low,5.0
Female,Yes,26,1,Doctor,0-5,30283.72353472144,Average,2.0
Male,No,56,1,Entertainment,+20,29797.767470440318,Low,1.0
Female,No,54,1,Entertainment,+20,22215.21047861466,Low,4.0
Female,No,38,0,Engineer,5-10,31059.05495850519,Low,5.0
Male,Yes,47,1,Artist,5-10,15886.381953291138,Low,2.0
Female,Yes,54,0,Healthcare,10-20,48232.880510693845,Low,4.0
Female,No,29,0,Homemaker,0-5,17049.607869210333,Low,1.0
Male,No,43,1,Artist,+20,26764.425220991412,Low,8.0
Male,Yes,56,1,Artist,5-10,27334.75836840238,Low,1.0
Female,No,50,0,Healthcare,0-5,31337.35967620358,Low,3.0
Female,Yes,49,1,Entertainment,5-10,24418.850288638267,Low,2.0
Male,No,59,0,Healthcare,+20,41943.28353961994,Low,4.0
Male,No,46,1,Artist,+20,19884.925155859517,Low,1.0
Female,Yes,42,1,Healthcare,5-10,24611.651014951953,Low,3.0
Male,Yes,20,0,Artist,5-10,7597.1755526615,Average,4.0
Female,Yes,30,1,Artist,0-5,25141.871889279035,Average,3.0
Male,No,54,1,Artist,+20,27782.643311147465,Low,5.0
Male,Yes,34,1,Artist,5-10,30465.28974757029,Average,4.0
Male,No,47,1,Entertainment,+20,23778.21481275632,Low,1.0
Male,No,30,0,Healthcare,5-10,19156.593688198736,Low,4.0
Female,No,52,0,Healthcare,5-10,46442.845745921164,Low,4.0
Female,No,20,0,Engineer,0-5,14773.486009175389,Low,4.0
Male,Yes,48,1,Artist,+20,30187.791983840954,Low,5.0
Female,,47,0,Engineer,+20,42122.89538271774,Average,3.0
Male,No,27,1,Healthcare,5-10,26672.48829010735,Low,4.0
Female,Yes,26,1,Artist,0-5,18707.72832481865,Average,2.0
Female,No,38,0,Doctor,5-10,23900.58836909614,Low,2.0
Female,Yes,49,0,Engineer,5-10,24972.385878067853,Average,6.0
Female,No,25,0,Engineer,5-10,18625.412265901574,Low,
Female,Yes,54,0,Lawyer,10-20,34336.663492625274,Low,2.0
Male,Yes,35,1,Healthcare,10-20,28055.25035564209,Low,7.0
Male,No,18,1,Entertainment,5-10,17978.703574822743,Low,3.0
Male,Yes,21,0,Lawyer,0-5,21047.026828510527,Low,1.0
Male,Yes,28,1,Engineer,0-5,19621.099139556944,Average,3.0
Male,Yes,33,1,Artist,5-10,24294.429317377257,Low,1.0
Male,Yes,52,1,Executive,+20,48787.891457030484,Low,2.0
Female,Yes,40,1,Artist,5-10,34866.28813086207,High,4.0
Male,No,25,0,Healthcare,0-5,19133.161423048008,Low,4.0
Male,Yes,29,1,Healthcare,0-5,18608.506845765416,Low,2.0
Male,Yes,27,1,Lawyer,10-20,33090.92634864033,Low,2.0
Female,Yes,48,0,Engineer,10-20,25155.886797978423,Average,2.0
Male,No,49,1,Artist,+20,47984.787081462324,Low,7.0
Male,Yes,44,1,Executive,10-20,36142.88006459003,High,4.0
Female,No,47,0,Marketing,+20,22236.068837704373,Low,3.0
Male,Yes,58,0,Artist,5-10,21416.577116355784,High,4.0
Male,No,25,1,Artist,0-5,15855.349538569524,Low,2.0
Male,Yes,52,1,Artist,+20,28305.19632389578,High,5.0
Male,Yes,46,1,Artist,0-5,29490.558101717987,Low,2.0
Male,Yes,34,1,Healthcare,10-20,18890.128564972016,Low,2.0
Male,Yes,56,0,Artist,+20,37572.18075181249,Average,2.0
Female,Yes,26,1,Artist,0-5,13415.780846549726,Average,3.0
Female,No,42,0,Doctor,10-20,29530.632057942665,Low,5.0
Male,No,57,0,Executive,10-20,26299.286311873977,Low,2.0
Male,Yes,53,1,Artist,5-10,17765.89516738111,High,2.0
Male,Yes,56,1,Artist,+20,52441.65809846573,Average,3.0
Male,Yes,20,1,Lawyer,0-5,24947.892158915725,Low,2.0
Female,No,44,0,Healthcare,+20,24840.274424027135,Low,
Male,Yes,34,1,Executive,10-20,39412.980775579024,High,4.0
Male,No,23,1,Artist,0-5,20469.513220380377,Low,4.0
Male,Yes,43,1,Marketing,5-10,32265.407501114263,Average,2.0
Male,Yes,25,1,Healthcare,5-10,22883.295357859348,Low,2.0
Female,No,57,1,Healthcare,10-20,66925.9385211563,Low,5.0
Female,Yes,52,1,Artist,5-10,61093.87009785373,Average,2.0
Male,No,44,0,Healthcare,10-20,31145.417392276708,Low,5.0
Female,No,27,0,Entertainment,10-20,17847.60024780392,Low,
Male,No,54,0,Marketing,5-10,46210.009469932345,Low,1.0
Female,Yes,24,1,Doctor,0-5,22969.52059644794,Low,1.0
Female,Yes,34,1,Entertainment,5-10,31358.10164393455,Low,2.0
Male,Yes,41,1,Executive,5-10,30521.87549033467,Low,5.0
Female,No,20,1,Artist,10-20,17201.563525816473,Low,
Male,Yes,23,1,Lawyer,0-5,22841.57933062696,High,2.0
Female,Yes,38,1,Artist,10-20,33992.907315882214,Low,3.0
Male,No,35,1,Artist,10-20,31247.16067322209,Low,2.0
Female,Yes,31,0,Engineer,+20,22516.86701711924,Average,2.0
Male,No,55,1,Artist,+20,40078.40675048699,Low,1.0
Female,No,25,0,Homemaker,5-10,18234.287201792617,Low,2.0
Female,No,37,0,Engineer,10-20,34856.260668203664,Low,1.0
Male,No,47,0,Healthcare,10-20,38617.72116992469,Low,4.0
Female,No,34,0,Healthcare,10-20,20219.667087142057,Low,3.0
Male,No,18,0,Entertainment,10-20,13427.166109265412,Low,4.0
Male,No,47,0,Marketing,+20,48556.156519395845,Low,4.0
Female,No,49,0,Healthcare,5-10,37242.59003214717,Low,3.0
Female,Yes,42,1,Artist,5-10,18439.42802650318,Average,2.0
Female,No,23,1,Entertainment,0-5,23737.32323768126,Low,3.0
Male,Yes,38,1,Healthcare,10-20,31436.106596411966,Average,1.0
Male,Yes,27,0,Entertainment,5-10,16925.09102548186,Low,
Female,Yes,48,1,Artist,+20,38512.92652204327,Average,6.0
Male,No,44,1,Artist,+20,29934.24410886273,Low,1.0
Female,Yes,35,1,Artist,10-20,23107.0692944237,Average,3.0
Male,Yes,27,1,Artist,0-5,21877.4679117594,Average,4.0
Male,Yes,37,0,Executive,+20,36738.26589740455,Low,2.0
Female,No,30,1,Homemaker,5-10,14837.697540964242,Low,2.0
Male,Yes,23,1,Executive,0-5,29763.61867169312,High,4.0
Male,No,33,0,Healthcare,10-20,20324.810072449334,Low,3.0
Female,Yes,43,1,Lawyer,5-10,39677.7480800085,High,2.0
Female,No,54,0,Executive,0-5,36737.412060950344,Low,3.0
Female,Yes,31,0,Lawyer,10-20,20048.054172354,High,2.0
Male,Yes,26,1,Artist,10-20,18790.484048044105,Average,2.0
Male,Yes,32,1,Artist,5-10,26981.082864975182,Average,3.0
Male,Yes,58,1,Artist,5-10,61713.285449914685,Average,3.0
Female,Yes,36,0,Artist,5-10,17210.78821559225,Low,5.0
Male,Yes,31,1,Executive,5-10,37054.6782653773,Low,
Male,No,47,0,Engineer,10-20,50940.977853290344,Low,5.0
Male,Yes,28,1,Entertainment,0-5,18191.9144888391,Average,2.0
Female,No,26,0,Engineer,0-5,18693.008529024613,Low,5.0
Female,Yes,50,0,Lawyer,10-20,24105.909064272782,Low,1.0
Male,No,19,0,Homemaker,0-5,9834.317088559606,Low,4.0
Male,No,48,0,Healthcare,+20,46285.69892931985,Low,4.0
Female,Yes,44,1,Engineer,10-20,24490.52984387913,Average,3.0
Female,Yes,50,1,Artist,+20,48303.211648799515,High,2.0
Female,No,23,1,Entertainment,5-10,21060.51686101468,Low,1.0
Female,No,42,1,Healthcare,+20,22890.193949848763,Low,5.0
Male,No,18,0,Entertainment,0-5,11928.66984671747,Low,1.0
Male,Yes,41,1,Artist,+20,25075.229261723412,Low,1.0
Male,Yes,52,0,Engineer,+20,34172.34574993273,Low,1.0
Male,No,33,1,Healthcare,10-20,31536.334901002538,Low,5.0
Male,Yes,18,0,Executive,0-5,21736.369441463736,High,5.0
Male,Yes,27,1,Entertainment,0-5,16878.68649089727,Low,4.0
Male,Yes,48,0,Artist,10-20,50022.75707730884,Average,2.0
Female,Yes,59,0,Engineer,+20,47512.55468649754,Average,5.0
Female,Yes,55,1,Artist,5-10,38874.771300140164,High,2.0
Female,Yes,18,1,Artist,0-5,13173.897517221314,Low,1.0
Male,Yes,23,0,Executive,0-5,26990.832832950287,High,4.0
Female,No,19,1,Lawyer,10-20,24795.89068911111,Low,1.0
Female,No,35,1,Engineer,10-20,36194.46067835458,Low,1.0
Male,Yes,42,0,Lawyer,5-10,26779.586677266736,Low,2.0
Female,Yes,43,1,Artist,5-10,38410.59066054232,Low,2.0
Female,No,58,1,Healthcare,+20,76222.33887947013,Low,4.0
Female,Yes,56,0,Executive,5-10,66261.01266874177,Low,1.0
Female,Yes,25,1,Artist,0-5,21362.860579099746,Average,3.0
Male,Yes,44,1,Entertainment,+20,19155.665997423588,Low,2.0
Male,Yes,22,1,Doctor,0-5,20690.364174028124,Low,2.0
Female,No,38,0,Healthcare,+20,23184.486745300615,Low,2.0
Male,Yes,38,1,Doctor,0-5,40096.036663116836,High,3.0
Female,Yes,32,0,Engineer,5-10,124694.55260884372,Low,5.0
Female,No,35,0,Engineer,5-10,32561.92923406948,Low,3.0
Female,Yes,49,0,Engineer,+20,36638.84398173449,Low,3.0
Male,Yes,39,1,Entertainment,10-20,22664.804112243575,High,5.0
Female,Yes,52,0,Lawyer,10-20,61997.065088722615,High,2.0
Female,No,53,1,Doctor,5-10,25513.540783044704,Low,3.0
Female,No,21,0,Artist,10-20,13787.748818731427,Low,2.0
Female,Yes,31,1,Artist,10-20,13909.513112171884,Average,3.0
Male,Yes,26,1,Entertainment,0-5,17423.186378173457,Average,4.0
Female,No,36,1,Artist,10-20,28267.454266663204,Low,1.0
Male,Yes,24,1,Artist,0-5,18271.481087473345,Low,1.0
Female,Yes,30,1,Artist,0-5,23165.511163171013,Low,1.0
Female,No,53,0,Marketing,10-20,34827.65189648315,Low,
Female,Yes,39,1,Doctor,10-20,32109.129940585513,Average,2.0
Female,Yes,26,1,Artist,0-5,23431.970151614612,Low,3.0
Female,Yes,46,1,Artist,+20,34230.625117407755,Low,2.0
Male,Yes,29,0,Executive,5-10,24704.149378062357,High,4.0
Female,No,33,0,Healthcare,5-10,25027.092667832952,Low,
Female,No,29,1,Entertainment,0-5,17585.043763225687,Low,2.0
Male,Yes,45,1,Entertainment,10-20,43475.10462034486,Low,2.0
Male,No,55,1,Lawyer,+20,61883.6317627748,Low,1.0
Female,No,23,1,Artist,0-5,15020.486876921203,Low,1.0
Female,No,39,0,Healthcare,5-10,35196.22334698166,Low,4.0
Male,No,18,0,Healthcare,10-20,13742.575412195205,Low,4.0
Female,No,58,1,Engineer,+20,77968.84426459263,Low,1.0
Female,Yes,21,0,Lawyer,0-5,20116.460522984293,Low,1.0
Female,No,25,1,Engineer,5-10,26133.46256106229,Low,2.0
Female,No,57,1,Entertainment,+20,42494.11399131269,Low,1.0
Male,Yes,25,1,Healthcare,0-5,24379.259217093942,Low,3.0
Male,Yes,46,1,Entertainment,5-10,40818.19710255925,Average,2.0
Male,Yes,54,1,Artist,+20,32689.98691926968,Average,3.0
Male,Yes,22,0,Doctor,0-5,20323.4355024369,Low,2.0
Female,Yes,36,1,Engineer,0-5,37011.78261249169,Low,1.0
Female,Yes,47,1,Artist,+20,26059.646335649573,Average,2.0
Female,No,32,1,Healthcare,5-10,27925.7636427307,Low,4.0
Male,Yes,54,1,Artist,10-20,61856.426093709226,Average,3.0
Male,Yes,27,0,Executive,5-10,22813.809176862793,High,2.0
Male,Yes,22,0,Executive,5-10,24866.734613677014,Low,4.0
Female,Yes,27,0,Engineer,0-5,15121.504493487204,Average,5.0
Male,Yes,51,1,Doctor,+20,30395.572786159202,Low,2.0
Female,Yes,49,1,Entertainment,10-20,45413.97977354496,Low,1.0
Female,No,39,1,Artist,+20,27973.082163519,Low,1.0
Female,Yes,30,1,Homemaker,0-5,25232.85500390136,Low,2.0
Female,No,47,0,Lawyer,+20,20434.379571800564,Low,1.0
Female,No,55,1,Healthcare,5-10,67831.4471197991,Low,3.0
Female,Yes,51,0,Homemaker,10-20,14525.397528959684,Average,5.0
Male,Yes,28,1,Lawyer,5-10,29453.558239501646,Low,1.0
Female,No,32,0,Marketing,5-10,21184.9629585835,Low,1.0
Male,No,20,0,Healthcare,5-10,16755.30804646264,Low,4.0
Male,Yes,21,1,Executive,0-5,30988.52642393161,High,2.0
Female,No,21,1,Artist,0-5,16758.32181117631,Low,1.0
Male,Yes,37,1,Lawyer,10-20,32166.67960820589,High,4.0
Male,Yes,51,1,Artist,+20,54248.412573947564,Average,4.0
Female,No,30,1,Artist,5-10,23345.694767297377,Low,1.0
Female,No,43,0,Homemaker,10-20,33530.63822564042,Low,2.0
Female,No,51,0,Marketing,0-5,50648.0466344181,Low,1.0
Female,No,33,1,Artist,0-5,13783.37870840991,Low,5.0
Male,Yes,46,1,Entertainment,+20,42820.171441848135,Average,3.0
Female,Yes,58,1,Artist,+20,36204.653577981444,Low,2.0
Male,Yes,35,1,Entertainment,0-5,37471.60553624859,Low,2.0
Female,No,52,1,Doctor,+20,40875.07763261311,Low,3.0
Female,Yes,46,1,Lawyer,10-20,42463.504271435944,High,2.0
Male,Yes,38,1,Artist,10-20,37391.54170922242,Average,2.0
Female,Yes,33,1,Healthcare,5-10,31582.875285409056,Low,1.0
Male,Yes,58,1,Entertainment,+20,29974.539807757177,Average,2.0
Male,Yes,48,0,Entertainment,+20,15065.243922150725,Average,2.0
Male,No,31,1,Artist,5-10,26292.136734598225,Low,1.0
Female,Yes,39,0,Engineer,5-10,26333.145253223658,High,2.0
Male,Yes,25,1,Entertainment,0-5,18142.282934950974,Low,1.0
Male,Yes,33,1,Artist,10-20,186262.11890259976,Low,3.0
Female,No,55,1,Engineer,+20,20966.75526941914,Low,1.0
Male,Yes,58,1,Artist,+20,48983.828662587286,Low,3.0
Male,No,55,0,Healthcare,+20,57986.174863369444,Low,3.0
Female,No,25,0,Entertainment,5-10,18418.935339122556,Low,5.0
Male,No,31,0,Healthcare,5-10,13927.764944451425,Low,4.0
Female,No,29,0,Homemaker,0-5,14290.832785204011,Low,1.0
Male,Yes,30,1,Executive,10-20,37686.818263709574,High,4.0
Female,Yes,50,1,Artist,+20,37053.96120046076,Average,5.0
Male,Yes,54,1,Doctor,+20,71236.58074010514,Average,3.0
Male,No,24,0,Doctor,0-5,22858.60198885546,Low,1.0
Female,No,36,1,Artist,+20,95954.42768283532,Low,1.0
Male,No,50,0,Entertainment,+20,53652.13472511276,Low,1.0
Male,Yes,55,0,Executive,10-20,26905.04442824081,Average,4.0
Male,Yes,20,0,Lawyer,0-5,16925.69460052621,High,2.0
Male,Yes,18,1,Executive,0-5,24764.09474826433,High,2.0
Male,No,33,1,Entertainment,5-10,20150.62449592266,Low,3.0
Male,No,32,0,Marketing,10-20,21619.86435671892,Low,4.0
Female,Yes,33,1,Artist,10-20,14663.055958253828,Low,1.0
Female,No,19,1,Engineer,5-10,20024.076855693358,Low,1.0
Male,No,42,1,Healthcare,10-20,35230.306217161866,Low,2.0
Female,No,33,0,Healthcare,10-20,23306.611273035945,Low,3.0
Female,Yes,36,1,Lawyer,5-10,31446.386253329245,High,2.0
Male,Yes,38,0,Artist,5-10,16978.17558822622,Average,2.0
Female,No,24,1,Artist,5-10,13293.60130510456,Low,1.0
Male,Yes,59,1,Executive,+20,83706.99127063902,Average,4.0
Female,Yes,50,1,Doctor,10-20,31148.882284869855,Low,2.0
Female,Yes,45,0,,10-20,,Low,1.0
Female,No,20,1,Healthcare,5-10,20604.097326119103,Low,2.0
Male,Yes,48,1,Doctor,+20,30686.124721685504,Low,4.0
Female,,37,0,Healthcare,5-10,13801.072594214833,Low,4.0
Female,No,47,1,Engineer,+20,34526.61467833044,Low,7.0
Male,Yes,58,1,Healthcare,10-20,23944.06552900406,High,2.0
Male,Yes,27,0,Doctor,0-5,22601.422579511145,Average,2.0
Female,Yes,46,0,Doctor,5-10,46220.564682580945,Average,3.0
Female,No,32,1,Artist,10-20,22491.11537497267,Low,1.0
Male,Yes,18,1,Artist,0-5,12534.658564171215,Average,4.0
Female,No,23,0,Doctor,0-5,22638.06830542104,Low,6.0
Female,Yes,39,1,Engineer,5-10,27833.46156616224,Average,3.0
Male,Yes,41,0,Entertainment,5-10,30928.312337773106,Average,2.0
Male,No,43,1,Entertainment,10-20,22843.198243637868,Low,2.0
Male,Yes,24,1,Artist,0-5,18736.807651714356,Low,1.0
Female,No,59,0,Homemaker,10-20,54205.71872009885,Low,4.0
Male,No,54,1,Engineer,5-10,31437.01907087934,Low,3.0
Female,No,31,0,Marketing,+20,21432.507652442724,Low,6.0
Female,Yes,54,1,Artist,10-20,21945.334377044375,Average,2.0
Male,Yes,58,1,Lawyer,10-20,43349.618754000854,Low,2.0
Male,Yes,40,1,Artist,5-10,23343.736143783237,Average,4.0
Female,Yes,53,1,Artist,+20,330360.9580785929,Average,2.0
Female,No,18,0,Engineer,0-5,15940.510635257218,Low,3.0
Male,Yes,29,1,Healthcare,5-10,23448.14319683682,Low,2.0
Female,Yes,50,0,Engineer,10-20,17143.894657355297,Average,5.0
Female,Yes,48,1,Engineer,5-10,39335.1159677142,Average,5.0
Male,Yes,22,1,Executive,0-5,32085.78732813413,High,3.0
Male,Yes,27,0,Engineer,0-5,19597.575835681957,Average,
Male,Yes,21,1,Entertainment,0-5,15955.151694848684,Low,4.0
Male,No,41,1,Artist,5-10,28424.588332571915,Low,2.0
Female,Yes,55,0,Artist,5-10,18472.356519400884,Average,4.0
Female,No,26,0,Healthcare,0-5,18501.858926711247,Low,9.0
Male,No,33,1,Entertainment,5-10,32082.029505686172,Low,2.0
Female,No,53,0,Healthcare,0-5,15119.158070207171,Low,6.0
Female,No,56,1,Engineer,+20,65069.03444681626,Low,1.0
Female,Yes,42,1,Artist,10-20,45665.56836545646,Average,3.0
Male,Yes,19,0,Entertainment,0-5,10429.531102467656,Average,3.0
Male,Yes,30,1,Artist,5-10,16016.990620607527,Low,1.0
Male,Yes,29,1,Doctor,5-10,32772.43965490288,Average,4.0
Male,No,55,0,Healthcare,10-20,34661.83902161391,Low,4.0
Male,No,36,1,Healthcare,5-10,36660.80248135363,Low,4.0
Male,Yes,42,1,Executive,10-20,36712.688446363565,High,4.0
Female,Yes,20,1,Engineer,5-10,23747.091629757015,Average,3.0
Male,Yes,54,1,Engineer,5-10,53726.53163268867,Average,2.0
Female,No,38,1,Engineer,10-20,32862.20345669283,Low,1.0
Male,No,21,0,Healthcare,0-5,15168.25109026412,Low,3.0
Male,No,20,0,Healthcare,0-5,13535.582920003942,Low,2.0
Male,Yes,30,1,Entertainment,0-5,26749.116545593664,Average,3.0
Male,Yes,20,0,Doctor,0-5,17409.204619532728,Low,1.0
Female,No,24,0,Healthcare,0-5,16562.444363697876,Low,3.0
Male,Yes,38,0,Artist,10-20,23925.701103256466,Low,2.0
Female,Yes,19,0,Artist,0-5,11084.424351753263,Low,1.0
Female,No,42,0,Homemaker,0-5,30907.697742236836,Low,1.0
Female,No,52,0,Lawyer,+20,296364.3177193609,Low,1.0
Male,No,48,0,Healthcare,+20,29476.464363036725,Low,4.0
Male,Yes,37,0,Executive,5-10,35466.321398275715,Average,4.0
Male,Yes,23,1,Doctor,5-10,25839.951063137964,Average,2.0
Male,Yes,23,0,Entertainment,0-5,13652.898955082388,Low,2.0
Male,No,22,0,Healthcare,0-5,14810.434379278777,Low,3.0
Male,Yes,41,1,Artist,10-20,41054.75087056081,Average,3.0
Female,No,34,1,Artist,10-20,24806.313616670315,Low,1.0
Female,No,32,1,Healthcare,10-20,24824.3083369173,Low,5.0
Female,No,55,1,Artist,+20,59361.412720263645,Low,
Female,Yes,34,1,Homemaker,10-20,31542.68572381872,Low,2.0
Male,No,37,0,Healthcare,10-20,26977.702378351074,Low,4.0
Male,No,47,0,Healthcare,10-20,44414.308328822735,Low,6.0
Male,Yes,46,0,Homemaker,0-5,22834.151594944855,Average,2.0
Female,Yes,52,0,Engineer,10-20,60073.1820877699,Average,4.0
Male,Yes,19,1,Entertainment,0-5,202499.9080273505,Low,5.0
Male,No,28,0,Healthcare,0-5,17487.493316218843,Low,4.0
Female,Yes,21,1,Artist,0-5,13147.550997932867,Average,4.0
Male,Yes,55,1,Artist,+20,28094.304880587366,Low,4.0
Male,Yes,30,1,Doctor,0-5,33150.66624862889,Average,4.0
Female,No,49,1,Artist,5-10,23569.531179445843,Low,1.0
Male,Yes,53,1,Artist,10-20,54934.74847465199,High,2.0
Male,No,20,0,Doctor,0-5,21675.981059230216,Low,4.0
Male,Yes,53,0,Executive,10-20,65227.46581692422,High,2.0
Female,Yes,48,0,Doctor,+20,39862.01833447788,Average,2.0
Female,No,49,1,Entertainment,5-10,51070.69731627436,Low,1.0
Male,Yes,56,1,Artist,+20,63840.877571686004,Average,2.0
Female,Yes,36,1,Artist,10-20,19343.758453151426,Low,1.0
Male,Yes,54,1,Entertainment,+20,31817.46160206168,Average,6.0
Male,Yes,23,1,Artist,0-5,17807.23022156016,Average,2.0
Male,No,25,1,Artist,5-10,15619.347977138703,Low,1.0
Male,No,46,0,Engineer,+20,23297.08002484411,Low,4.0
Male,,36,0,,5-10,,High,4.0
Male,No,19,1,Artist,0-5,14483.251012500035,Low,3.0
Male,Yes,31,1,Lawyer,5-10,37053.60155566026,High,2.0
Male,Yes,42,0,Entertainment,10-20,38350.16165674783,Average,4.0
Female,No,54,0,Healthcare,+20,22583.74918425836,Low,3.0
Male,Yes,32,1,Artist,10-20,18235.258458109267,Average,3.0
Female,Yes,50,0,Engineer,10-20,49504.7018486201,Average,2.0
Male,No,26,0,Healthcare,0-5,14463.199389464306,Low,5.0
Male,No,21,0,Healthcare,5-10,16586.26122162988,Low,4.0
Female,Yes,56,1,Artist,+20,66760.92716465803,Average,2.0
Male,Yes,54,0,Doctor,5-10,27100.1197103325,Low,2.0
Male,Yes,24,1,Entertainment,5-10,22969.200257227676,Average,4.0
Male,,22,0,,0-5,,High,
Female,Yes,26,1,Lawyer,0-5,22891.545568169306,Low,1.0
Male,Yes,28,0,Lawyer,5-10,21554.946406866573,Low,2.0
Male,No,18,1,Doctor,0-5,24769.917809665552,Low,2.0
Male,No,59,1,Artist,+20,55479.69155434461,Low,1.0
Female,Yes,45,1,Lawyer,5-10,52480.12921838887,High,2.0
Male,No,57,0,Marketing,+20,47911.1117452627,Low,3.0
Female,No,32,1,Artist,5-10,17619.063030038495,Low,2.0
Female,No,53,0,Healthcare,+20,18961.59653467229,Low,4.0
Male,Yes,57,1,Lawyer,10-20,73346.98270254818,Low,3.0
Male,No,20,0,Healthcare,0-5,16845.234730315216,Low,4.0
Female,Yes,34,1,Lawyer,5-10,25044.524915873415,Low,1.0
Male,Yes,31,0,Artist,0-5,18514.683803856256,Low,3.0
Female,Yes,37,0,Engineer,+20,28176.83300134497,Average,5.0
Female,Yes,29,1,Entertainment,0-5,22913.33115074758,Average,3.0
Male,No,51,0,Healthcare,5-10,27314.336873132597,Low,
Male,,28,1,Artist,0-5,25290.967087168978,Low,
Female,Yes,19,1,Lawyer,5-10,25353.470994085677,High,2.0
Male,Yes,56,1,Artist,10-20,18535.028989972816,Average,2.0
Male,Yes,41,1,Artist,10-20,27332.69261533153,Low,1.0
Female,Yes,29,1,Artist,5-10,18206.26562951108,Average,5.0
Male,,25,1,Entertainment,0-5,18871.69429419433,Average,4.0
Female,Yes,41,1,Lawyer,+20,47008.51249015864,Low,2.0
Female,Yes,23,1,Doctor,0-5,25076.328359480955,Average,2.0
Male,No,24,0,Healthcare,5-10,15891.996450449271,Low,
Female,No,19,0,Healthcare,5-10,13998.749105060877,Low,6.0
Female,Yes,31,0,Artist,10-20,17041.363339405747,High,3.0
Female,No,53,0,Homemaker,10-20,20296.20883128754,Low,6.0
Female,No,24,0,Doctor,0-5,18897.25393911633,Low,5.0
Female,Yes,39,1,Artist,+20,15746.031145319705,Average,6.0
Female,No,27,1,Artist,0-5,22642.223733462113,Low,1.0
Female,No,21,1,Engineer,0-5,18873.11966444669,Low,
Male,Yes,41,0,Executive,+20,35285.5396607806,Average,5.0
Male,No,31,0,Marketing,0-5,20847.251259808225,Low,5.0
Male,Yes,52,0,Executive,+20,64774.59112005478,High,2.0
