,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
2012,2012,500,1977,Graduation,Together,96876.0,0,0,06-08-2013,79,150.17,52.74773294314714,120.03,86.44,54.190062725976205,1,7,7,9,2,0,1,1,1,0,0,3,11,1
2013,2013,1951,1981,Basic,Married,34445.0,0,0,27-01-2013,92,112.78,34.55380047353509,71.83,70.54,26.03637637385413,6,11,2,8,9,0,0,0,0,0,0,3,11,0
2014,2014,3262,1958,Graduation,Single,68281.0,0,0,07-08-2012,31,154.79,33.06874826167612,103.93,65.38,40.89831445184296,1,2,9,13,5,0,0,0,0,0,0,3,11,1
2015,2015,4102,1975,2n Cycle,Married,37284.0,1,1,29-03-2013,46,99.62,43.06594649539775,91.26,68.55,49.690859792841366,1,0,0,3,6,0,0,0,0,0,0,3,11,0
2016,2016,7042,1983,Graduation,Married,36790.0,0,0,01-03-2013,14,109.13,50.47799097421724,76.67,72.15,38.208374909452914,1,2,1,2,9,0,0,0,0,0,0,3,11,1
2017,2017,10598,1967,Graduation,Together,27943.0,1,1,15-04-2013,89,125.68,56.44028643607594,113.64,84.21,66.94355439206672,3,2,0,3,8,0,0,0,0,0,0,3,11,0
2018,2018,255,1951,Graduation,Divorced,22263.0,1,1,30-03-2014,31,48.33,8.628497310551985,48.48,22.4,30.329876313201595,2,1,0,3,6,0,0,0,0,0,1,3,11,0
2019,2019,2375,1972,Graduation,Together,30261.0,1,2,25-09-2012,75,145.55,46.36538104934357,137.77,96.57,67.19716510867866,1,0,0,3,8,0,0,0,0,0,0,3,11,0
2020,2020,9829,1978,Graduation,Together,28587.0,1,0,12-02-2014,42,115.79,46.74487434450892,97.62,68.8,47.979270396633005,3,2,0,4,6,0,0,0,0,0,0,3,11,0
2021,2021,6214,1982,Master,Married,43815.0,1,0,05-04-2013,53,126.62,56.27177648071768,120.32,77.19,60.09662266966481,1,2,0,3,6,0,0,0,0,0,0,3,11,0
2022,2022,4954,1956,Graduation,Married,48195.0,1,1,21-01-2014,53,132.82,51.64667237906339,133.97,94.04,59.53209102517146,6,4,2,5,6,0,0,0,0,0,0,3,11,0
2023,2023,7861,1952,Master,Married,77027.0,0,1,05-02-2014,23,144.7,53.59201190536634,112.65,92.07,47.29412994933371,2,8,3,6,4,0,0,0,0,0,0,3,11,0
2024,2024,4837,1965,PhD,Married,71322.0,0,1,16-02-2013,57,148.0,42.09652135016796,135.65,101.29,69.2088388858349,2,8,5,13,4,0,0,0,0,0,0,3,11,0
2025,2025,9423,1979,Master,Married,32765.0,1,0,23-02-2014,49,124.41,49.16587626491133,106.29,70.78,57.9484048509049,2,2,0,4,5,0,0,0,0,0,0,3,11,0
2026,2026,4198,1965,Graduation,Together,29672.0,1,1,12-03-2013,6,97.74,48.07724413218679,101.66,68.66,46.88182818315882,1,0,0,3,6,0,0,0,0,0,0,3,11,0
2027,2027,153,1953,Graduation,Divorced,23272.0,0,0,17-10-2013,29,67.84,18.47989984553376,55.55,30.36,22.02131539199013,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2028,2028,9323,1949,Master,Together,49912.0,0,1,07-09-2012,5,110.0,41.33525366028677,108.49,74.64,43.15731435485274,4,10,5,7,8,1,0,0,0,0,0,3,11,1
2029,2029,10001,1985,2n Cycle,Together,7500.0,1,0,01-08-2012,98,54.94,26.427653174993985,68.52,52.5,42.03981613120349,4,2,1,3,9,0,0,0,0,0,0,3,11,0
2030,2030,3945,1947,PhD,Widow,68117.0,0,1,10-03-2013,80,151.66,36.32256858096844,126.78,91.18,56.97096837377401,2,11,8,4,6,1,0,0,0,0,0,3,11,1
2031,2031,3799,1955,Graduation,Married,67225.0,0,1,26-11-2013,4,137.38,48.03489822173773,106.84,67.54,41.24028141981859,3,7,2,11,5,0,0,0,0,0,0,3,11,0
2032,2032,8625,1976,Graduation,Married,17649.0,1,0,12-11-2013,70,105.88,37.446001924338354,102.24,89.9,50.53360365960162,3,3,0,3,8,0,0,0,0,0,0,3,11,0
2033,2033,3491,1975,Graduation,Together,55914.0,0,1,29-04-2013,32,124.7,54.25073340787942,117.02,76.6,50.59892351520482,4,11,6,8,7,0,0,0,0,0,0,3,11,0
2034,2034,983,1984,Graduation,Married,40059.0,1,0,28-09-2013,82,129.91,39.51882610662712,93.18,83.37,47.62041531697975,1,6,2,3,8,1,0,0,0,0,0,3,11,0
2035,2035,9119,1950,Graduation,Together,60905.0,0,1,05-12-2013,27,127.77,46.89481616425549,124.86,73.45,48.225409068385865,2,3,3,7,2,0,0,0,0,0,0,3,11,0
2036,2036,4786,1977,Graduation,Married,75330.0,1,1,04-10-2012,94,165.25,51.02912802514718,141.68,97.96,72.2092329399921,4,10,3,12,6,0,0,0,0,0,0,3,11,0
2037,2037,5872,1951,Graduation,Single,60689.0,0,1,01-06-2013,23,150.41,33.588760759023934,106.63,67.57,44.248438460317935,4,4,4,10,3,0,0,0,0,0,0,3,11,0
2038,2038,6568,1984,Graduation,Married,38680.0,1,0,28-03-2013,97,119.57,48.35936876695386,97.56,80.68,49.06359544440582,1,2,0,3,7,0,0,0,0,0,0,3,11,0
2039,2039,5628,1982,Graduation,Together,61416.0,0,0,08-02-2013,25,124.84,39.546540784590206,84.27,59.41,43.833840593326514,1,10,3,10,6,1,0,0,0,0,0,3,11,0
2040,2040,5631,1991,Graduation,Single,49767.0,0,0,02-05-2013,92,141.76,25.731018178707245,93.76,62.01,40.125399526471455,1,5,4,8,4,0,0,0,0,0,0,3,11,0
2041,2041,4974,1970,Graduation,Single,83273.0,1,2,25-09-2012,98,178.17,44.66687396439728,143.85,89.11,64.35596212945889,10,4,6,9,7,0,0,0,0,0,0,3,11,0
2042,2042,8416,1981,Graduation,Married,29009.0,1,0,29-11-2013,19,104.0,52.19309973430517,87.45,78.32,48.92612295314066,2,2,0,3,6,0,0,0,0,0,0,3,11,0
2043,2043,5454,1979,Master,Married,45057.0,1,0,01-12-2013,80,122.94,58.39938211865344,115.73,92.48,50.49253615791778,1,2,0,3,5,0,0,0,0,0,0,3,11,0
2044,2044,4095,1971,Graduation,Married,37150.0,1,0,11-09-2012,80,129.1,45.877047006707095,101.01,74.29,47.51901802881109,8,4,3,6,7,0,0,0,0,0,0,3,11,0
2045,2045,5474,1970,Graduation,Single,43020.0,1,0,30-11-2013,79,131.91,36.60197069938052,106.9,64.18,37.88003784235818,3,4,1,4,6,0,0,0,0,0,0,3,11,0
2046,2046,4268,1959,Graduation,Married,53154.0,0,1,09-06-2014,50,123.33,46.792510647233335,120.15,68.78,48.34898187657664,1,3,1,4,4,0,0,0,0,0,0,3,11,0
2047,2047,10701,1973,Graduation,Married,65308.0,0,0,11-09-2013,60,137.38,49.778429936882645,105.54,85.12,43.98804969861807,1,7,8,12,4,0,0,1,1,0,0,3,11,0
2048,2048,3507,1970,Graduation,Single,76467.0,1,0,17-08-2012,44,159.5,42.05772128052101,99.31,68.66,51.865969640269896,2,2,5,5,6,0,0,0,0,0,0,3,11,1
2049,2049,2079,1947,2n Cycle,Married,81044.0,0,0,27-12-2013,0,98.54,29.43322515211784,66.27,59.99,23.51037318899913,1,5,6,10,1,0,0,0,0,0,0,3,11,0
2050,2050,626,1951,Graduation,Married,32871.0,1,1,09-03-2013,28,122.37,49.015650716571216,110.08,71.36,50.56508225518214,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2051,2051,4426,1975,Graduation,Single,55801.0,1,1,22-09-2013,35,159.39,38.40329541384578,116.69,74.64,62.58038672915259,6,7,2,6,7,0,0,0,1,0,0,3,11,0
2052,2052,2591,1959,Graduation,Widow,76320.0,0,1,22-06-2014,49,176.51,43.1801700452748,105.78,93.55,48.52342634965256,2,6,3,4,2,0,0,0,0,0,0,3,11,0
2053,2053,10509,1955,Master,Single,36927.0,1,1,02-06-2014,46,117.86,45.76098749010461,108.93,70.59,54.4421735662001,2,3,0,3,8,0,0,0,0,0,0,3,11,0
2054,2054,6382,1953,Graduation,Together,48794.0,1,1,26-06-2014,97,127.67,46.58927822912551,125.28,103.71,66.57633062310063,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2055,2055,6673,1965,Graduation,Single,23478.0,0,0,19-03-2013,51,110.92,34.15612121686252,70.88,61.17,19.261511672808822,1,3,0,3,8,0,0,0,0,0,0,3,11,0
2056,2056,7441,1973,Graduation,Divorced,71128.0,1,0,06-10-2012,80,142.78,31.167977890790887,87.45,60.79,52.52695143766674,3,2,10,12,7,0,0,0,0,0,0,3,11,0
2057,2057,1071,1976,PhD,Divorced,70179.0,0,1,21-07-2013,10,122.13,32.579366342223935,94.45,72.6,46.83811341967738,3,7,3,13,5,0,0,0,0,0,0,3,11,0
2058,2058,10061,1950,Graduation,Married,59462.0,0,1,05-01-2013,29,136.88,41.54219241170191,112.57,80.39,50.62652198464882,2,9,2,12,7,0,0,0,0,0,0,3,11,0
2059,2059,7187,1969,Master,Together,,1,1,18-05-2013,52,,,,,,7,4,10,4,3,0,0,0,0,0,0,3,11,0
2060,2060,8775,1969,Graduation,Together,38361.0,1,0,27-12-2013,74,111.72,44.76907179989721,119.08,84.88,46.68069187886477,3,3,1,3,7,0,0,0,0,0,0,3,11,0
2061,2061,1612,1981,PhD,Single,,1,0,31-05-2013,82,,,,,,2,3,0,3,6,0,0,0,0,0,0,3,11,0
2062,2062,2345,1982,PhD,Together,70038.0,0,0,25-10-2013,54,140.08,54.12481670698332,110.5,96.48,56.335504647879546,1,4,4,8,2,0,0,0,0,0,0,3,11,0
2063,2063,322,1978,Graduation,Together,42554.0,1,1,12-01-2013,93,131.9,51.1145495977894,127.19,101.65,59.598664742453074,2,2,0,3,4,0,0,0,0,0,0,3,11,0
2064,2064,10897,1974,Graduation,Married,67445.0,0,1,12-08-2012,63,146.85,47.31574580214381,124.92,100.14,53.232170428686,5,9,6,12,6,0,0,0,0,0,0,3,11,0
2065,2065,123,1951,Graduation,Widow,67046.0,0,1,06-01-2013,92,164.77,31.004404585356436,116.82,82.24,46.7154457169482,2,4,5,4,2,0,0,0,0,0,0,3,11,0
2066,2066,6103,1948,Graduation,Married,42192.0,0,0,06-09-2013,40,118.7,47.95682336511755,84.55,70.99,34.77791941704075,1,2,1,3,4,0,0,0,0,0,0,3,11,0
2067,2067,7899,1952,PhD,Married,77610.0,0,1,29-10-2012,70,147.49,63.52739121214718,137.86,99.76,70.42820264369564,2,4,7,4,7,0,0,0,0,0,0,3,11,0
2068,2068,10500,1984,Graduation,Married,31761.0,1,0,05-04-2014,96,129.54,41.75417024701914,111.66,89.28,46.84397836308719,2,3,0,4,5,0,0,0,0,0,0,3,11,0
2069,2069,1655,1979,Graduation,Together,34350.0,1,0,19-10-2013,81,105.23,48.55808256303472,89.58,79.12,67.48316543880145,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2070,2070,2406,1949,Graduation,Together,54591.0,0,1,05-08-2013,63,140.4,52.66057756701764,125.99,91.46,58.44654707683699,3,6,2,8,5,0,0,0,0,0,0,3,11,0
2071,2071,2712,1956,Graduation,Married,71866.0,0,1,25-12-2013,85,158.29,52.48726014346404,134.3,90.44,51.87192289339533,1,6,3,10,3,0,0,0,0,0,0,3,11,0
2072,2072,5517,1969,Graduation,Married,25293.0,1,0,15-09-2013,51,109.11,50.593479717377626,99.43,60.48,40.66002300687215,1,1,1,2,8,0,0,0,0,0,0,3,11,0
2073,2073,10643,1987,PhD,Single,42000.0,0,0,10-01-2013,23,119.07,37.846120597100544,74.31,66.55,52.1800155530085,2,5,2,11,5,0,0,0,0,0,0,3,11,1
2074,2074,2254,1983,Graduation,Married,69520.0,0,0,07-07-2013,95,140.04,48.11068325343623,107.43,79.19,35.41431618618047,1,9,6,5,5,0,0,0,0,0,0,3,11,0
2075,2075,10281,1970,Graduation,Divorced,64713.0,1,0,07-02-2014,11,112.22,25.34074252099235,72.5,60.05,35.46517894531678,2,5,5,7,4,0,0,0,0,0,0,3,11,1
2076,2076,6958,1977,Master,Married,27889.0,1,0,05-07-2013,42,111.95,44.89178222093077,101.52,71.81,45.08038844639686,1,1,1,2,6,0,0,0,0,0,0,3,11,0
2077,2077,954,1960,Basic,Widow,22123.0,0,0,27-03-2014,77,112.05,26.603808300686644,58.66,55.37,23.30961932992122,1,2,1,3,5,0,0,0,0,0,0,3,11,0
2078,2078,5079,1971,Graduation,Married,,1,1,03-03-2013,82,,,,,,4,2,1,3,8,0,0,0,0,0,0,3,11,0
2079,2079,10339,1954,Master,Together,,0,1,23-06-2013,83,,,,,,2,4,1,4,6,0,0,0,0,0,0,3,11,0
2080,2080,4643,1973,Graduation,Married,27803.0,1,0,26-08-2012,40,103.26,43.70216508265735,90.63,75.76,49.30055293772015,2,3,0,4,8,0,0,0,0,0,0,3,11,0
2081,2081,3117,1955,Graduation,Single,,0,1,18-10-2013,95,,,,,,3,6,1,5,7,0,0,0,0,0,0,3,11,0
2082,2082,6497,1960,Graduation,Married,51651.0,0,1,07-11-2012,32,126.54,50.70796310030467,118.33,79.64,49.61780018390596,4,6,2,5,8,0,0,0,0,0,0,3,11,0
2083,2083,5396,1988,Graduation,Married,68487.0,0,0,13-01-2013,48,151.19,51.15566382412217,104.32,82.41,53.62737028122632,1,9,7,13,4,0,0,0,0,0,0,3,11,0
2084,2084,5250,1943,Master,Widow,,0,0,30-10-2013,75,,,,,,1,5,5,11,1,0,0,1,0,0,0,3,11,1
2085,2085,1052,1969,Graduation,Married,56796.0,0,1,16-02-2013,24,125.6,42.978035835147445,103.47,73.4,44.24470998777128,3,8,9,7,7,0,0,0,0,0,0,3,11,0
2086,2086,2802,1992,2n Cycle,Married,87000.0,0,0,15-12-2012,61,130.76,33.710526670893884,90.35,87.56,32.32598333694174,1,4,6,7,2,0,0,0,0,0,0,3,11,0
2087,2087,6343,1959,Graduation,Married,79823.0,0,1,31-03-2014,6,132.19,49.02869184410025,107.29,72.85,47.98873476526814,1,6,9,7,2,0,1,0,0,0,0,3,11,0
2088,2088,6507,1980,Graduation,Single,30828.0,1,0,04-10-2013,16,106.09,39.26012927361995,74.81,55.95,44.43875250306704,2,1,1,4,3,0,0,0,0,0,0,3,11,0
2089,2089,7901,1971,Master,Married,34109.0,0,1,06-11-2013,39,120.82,46.83433123537071,125.31,72.98,53.5809030621662,1,0,0,3,4,0,0,0,0,0,0,3,11,0
2090,2090,4865,1974,Master,Divorced,53367.0,1,1,31-08-2013,2,89.22,36.300763356861935,90.02,42.75,43.34966506136144,7,5,1,8,7,0,0,0,0,0,0,3,11,1
2091,2091,2686,1969,Basic,Together,22390.0,0,0,21-10-2013,49,109.48,39.13707657761246,60.93,70.92,31.64924477987785,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2092,2092,3107,1976,Graduation,Together,71322.0,0,1,02-05-2014,31,150.9,49.10377507293374,124.77,89.51,61.88587788002842,1,4,1,7,2,0,0,0,0,0,0,3,11,0
2093,2093,7734,1993,Graduation,Absurd,79244.0,0,0,19-12-2012,58,132.97,31.626670086439876,80.68,60.92,39.63536563702807,1,4,10,7,1,0,0,1,1,0,0,3,11,1
2094,2094,1146,1949,Master,Together,49912.0,0,1,07-09-2012,5,112.69,55.944609641187846,118.52,78.51,42.67014937300481,4,10,5,7,8,1,0,0,0,0,0,3,11,1
2095,2095,11031,1950,PhD,Married,48699.0,1,1,21-05-2013,90,126.7,55.15713696148679,142.79,103.51,75.95784185868008,1,1,0,3,5,0,0,0,0,0,0,3,11,0
2096,2096,7428,1975,Graduation,Together,80144.0,0,0,30-09-2013,47,146.3,49.784718202141725,110.49,85.17,43.13192793099019,1,3,7,8,1,0,0,0,0,0,0,3,11,0
2097,2097,975,1956,Graduation,Single,54252.0,1,1,28-05-2013,25,140.86,33.85339463466822,103.6,67.11,51.062618005777225,5,4,1,5,6,0,0,0,0,0,0,3,11,0
2098,2098,1103,1976,Master,Married,81929.0,1,0,29-09-2012,60,163.11,47.662850769558645,115.46,91.68,60.25221058849741,2,4,4,10,6,1,0,1,0,0,0,3,11,1
2099,2099,3422,1975,Graduation,Married,76068.0,0,1,29-11-2012,67,164.7,50.22773427449497,128.78,90.42,58.34764066978143,1,2,3,4,6,0,1,0,0,1,0,3,11,0
2100,2100,1055,1976,Master,Married,53204.0,1,1,20-03-2014,40,140.47,48.38593050643859,126.4,84.69,66.46528969309198,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2101,2101,6544,1949,PhD,Together,67911.0,0,1,22-05-2014,63,138.09,58.872463524305786,141.17,95.97,62.64310924233693,3,6,7,11,3,0,0,0,0,0,0,3,11,0
2102,2102,1241,1984,2n Cycle,Married,14796.0,1,0,17-09-2012,1,47.62,33.11316663197596,64.46,51.78,30.81778838163347,2,1,0,3,9,0,0,0,0,0,0,3,11,1
2103,2103,2909,1974,PhD,Married,78128.0,0,1,19-02-2014,89,158.75,51.89188530961622,129.47,103.51,68.67429048808808,2,8,4,6,3,0,1,1,0,0,0,3,11,0
2104,2104,5802,1972,Basic,Married,14188.0,0,0,28-02-2013,40,75.55,33.8190881944682,65.86,52.06,31.70467669815465,1,2,0,4,6,0,0,0,0,0,0,3,11,0
2105,2105,1407,1986,Basic,Married,20425.0,1,0,29-10-2012,5,94.54,28.563859656761583,58.0,57.8,36.639371279700185,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2106,2106,6183,1962,Master,Married,58646.0,0,1,10-06-2013,3,118.48,44.765166658871024,109.32,63.48,42.62922817568332,1,2,1,4,4,0,0,0,0,0,0,3,11,0
2107,2107,340,1970,Graduation,Divorced,72967.0,0,1,15-12-2012,1,106.79,24.299098175287877,84.48,60.75,44.93702700568652,2,7,2,8,5,1,0,0,0,0,0,3,11,1
2108,2108,5991,1949,Master,Married,48150.0,0,1,08-06-2013,24,112.86,43.70883688800023,101.68,69.74,43.38857320774819,3,5,1,4,7,0,0,0,0,0,0,3,11,0
2109,2109,3104,1961,Graduation,Single,82332.0,0,0,17-09-2012,89,169.06,42.361618503038,108.59,85.18,40.1350978967799,1,5,3,12,2,0,0,1,0,0,0,3,11,1
2110,2110,9729,1955,Graduation,Widow,58275.0,1,1,02-06-2013,48,143.11,39.767744310848975,111.59,79.53,55.49716367809055,6,8,2,7,7,0,0,0,0,0,0,3,11,0
2111,2111,1008,1981,PhD,Together,44953.0,0,0,21-12-2012,31,110.56,49.15507678911046,103.34,83.21,50.72901143403561,1,7,3,13,6,1,0,0,0,0,0,3,11,0
2112,2112,11091,1953,Graduation,Together,34587.0,1,1,16-05-2014,68,100.06,46.2777197070278,122.86,78.84,63.55561430601451,2,1,0,3,4,0,0,0,0,0,0,3,11,0
2113,2113,3969,1974,Master,Together,43018.0,0,1,01-11-2013,46,123.85,50.08471090611855,125.3,90.82,47.67179337618558,1,2,2,2,5,0,0,0,0,0,0,3,11,0
2114,2114,1916,1954,Master,Married,45736.0,0,1,24-07-2013,92,126.85,35.766537994245994,115.3,103.77,47.58025861416881,5,7,1,6,7,0,0,0,0,0,0,3,11,0
2115,2115,9907,1969,Master,Together,66476.0,0,1,04-12-2013,80,137.75,52.68685021668316,128.23,92.71,53.70961249962479,2,6,8,10,4,0,0,0,0,0,0,3,11,0
2116,2116,87,1981,2n Cycle,Married,27733.0,1,0,26-08-2013,16,54.44,30.089893114977023,71.57,67.53,28.02586447002094,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2117,2117,8659,1952,PhD,Together,69805.0,0,1,21-01-2014,50,153.72,54.337151542648485,130.88,92.3,61.64241972860183,2,6,8,11,2,0,0,0,0,0,0,3,11,0
2118,2118,6262,1962,Master,Single,72217.0,0,0,10-04-2013,93,159.55,37.21727104929472,110.16,83.8,39.91517501426668,1,3,10,8,2,0,0,0,0,0,0,3,11,0
2119,2119,6147,1971,Graduation,Divorced,25818.0,1,0,18-10-2012,51,76.05,23.84007288115709,65.88,46.92,45.24469446570055,1,0,1,2,7,0,0,0,0,0,0,3,11,0
2120,2120,8832,1976,Master,Together,37509.0,1,0,12-09-2012,24,107.72,49.49436173947912,99.32,82.41,48.686961103246574,2,3,0,4,7,0,0,0,0,0,0,3,11,0
2121,2121,10067,1976,2n Cycle,Together,25176.0,1,1,10-08-2013,79,67.85,30.53806871316696,99.16,76.15,40.31406286628734,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2122,2122,7532,1980,Graduation,Married,43586.0,0,1,30-08-2012,26,121.7,49.26242485814469,106.69,76.27,54.185211781079225,3,3,0,4,8,0,0,0,0,0,0,3,11,0
2123,2123,4915,1956,2n Cycle,Married,53230.0,0,1,03-08-2012,86,119.55,37.91095255517845,104.99,85.18,39.14806429478707,4,5,2,12,5,0,0,0,0,0,0,3,11,0
2124,2124,2115,1957,Graduation,Together,50116.0,1,1,20-06-2014,68,134.34,50.65698258350943,127.07,81.33,61.76415868775962,2,1,0,4,5,0,1,0,0,0,0,3,11,0
2125,2125,2088,1972,Graduation,Together,84906.0,0,0,04-10-2013,98,148.32,42.78438099192463,114.12,84.57,50.82229112160418,1,5,6,12,2,0,1,1,0,1,0,3,11,0
2126,2126,2493,1966,Graduation,Married,61286.0,0,1,02-08-2013,34,143.97,39.8332148165314,116.07,88.33,46.86599695552528,2,7,1,8,5,0,0,0,0,0,0,3,11,0
2127,2127,6292,1986,PhD,Married,82333.0,0,0,30-03-2013,60,150.29,45.19676446173134,114.68,103.53,58.8761808139316,1,4,3,10,2,0,0,1,0,0,0,3,11,1
2128,2128,1631,1965,PhD,Together,65220.0,0,0,03-09-2012,3,120.47,47.06904448425263,103.85,82.91,34.080186045131896,4,8,4,7,6,0,0,0,0,0,0,3,11,1
2129,2129,10104,1974,Graduation,Together,33590.0,2,1,03-11-2013,65,125.03,53.33861856329191,140.22,93.79,78.54584370310448,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2130,2130,3006,1976,Graduation,Divorced,30992.0,1,0,22-04-2013,83,93.75,25.137735914166527,85.56,42.99,40.02193025749672,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2131,2131,3919,1976,Master,Single,72309.0,0,0,11-03-2013,64,167.79,38.5701855967253,94.96,72.57,37.78144440050569,1,5,6,8,3,0,0,0,1,0,0,3,11,1
2132,2132,11181,1949,PhD,Married,156924.0,0,0,29-08-2013,85,200.21,62.79877014188384,161.16,122.4,74.74985158645424,0,0,0,0,0,0,0,0,0,0,0,3,11,0
2133,2133,642,1980,Basic,Married,16005.0,1,0,14-08-2012,69,112.54,38.464850493600736,86.14,64.14,41.01047922165187,3,2,1,2,8,0,0,0,0,0,0,3,11,0
2134,2134,4369,1957,Master,Absurd,65487.0,0,0,10-01-2014,48,116.26,27.21975285469576,70.99,61.64,30.80894043692124,3,3,5,6,2,0,0,0,0,0,0,3,11,0
2135,2135,10127,1965,Graduation,Married,58692.0,0,1,06-04-2014,21,133.62,51.06775895337408,104.21,78.42,55.16577131387665,1,8,2,4,7,0,0,0,0,0,0,3,11,0
2136,2136,271,1969,Graduation,Widow,40590.0,1,1,02-10-2013,30,126.88,45.02057253390152,107.73,75.21,52.55148554138729,5,3,4,3,6,1,0,0,0,0,0,3,11,0
2137,2137,4973,1970,Graduation,Single,20587.0,1,0,11-05-2014,39,104.52,41.46625185422404,70.95,61.26,42.00466248049022,1,1,1,2,7,0,0,0,0,0,0,3,11,0
2138,2138,2948,1954,Master,Divorced,62637.0,0,1,01-03-2014,76,108.45,38.02731856408861,99.43,69.85,43.05636233213439,1,2,2,5,2,0,0,0,0,0,0,3,11,0
2139,2139,2715,1966,Master,Divorced,29435.0,1,1,06-08-2012,11,84.8,24.10802053183788,74.45,46.34,53.79748871026098,4,3,2,2,9,0,0,0,0,0,0,3,11,1
2140,2140,10432,1974,Graduation,Divorced,19346.0,1,0,30-01-2014,26,67.92,30.09217500340465,63.35,40.84,33.258133965983255,1,1,0,3,8,0,0,0,0,0,0,3,11,0
2141,2141,9216,1971,Graduation,Married,35788.0,1,1,23-01-2014,34,116.54,58.60661366123907,115.84,77.13,59.895333199767606,2,2,0,3,6,0,0,0,0,0,0,3,11,0
2142,2142,7124,1968,Graduation,Divorced,36997.0,1,1,01-02-2013,72,116.42,28.42378246979244,92.89,47.5,51.488433389757866,5,2,1,4,5,0,0,0,0,0,0,3,11,0
2143,2143,9727,1957,Graduation,Married,23539.0,0,0,28-02-2014,13,86.67,37.7002977661809,78.41,62.92,26.870867641934275,1,2,0,4,6,0,0,0,0,0,0,3,11,0
2144,2144,5136,1973,Graduation,Single,65333.0,0,1,17-01-2014,58,164.05,36.7540293625642,111.32,62.86,52.4896637655825,7,9,4,8,6,0,1,1,0,0,0,3,11,0
2145,2145,9790,1957,Graduation,Single,78499.0,0,0,23-11-2013,12,154.41,42.215225911668014,83.64,58.58,26.98130898954651,1,11,3,4,4,0,0,1,0,0,0,3,11,1
2146,2146,1818,1971,PhD,Together,29732.0,1,0,25-03-2014,23,92.07,46.89821212877722,93.97,80.68,56.45709365788164,1,2,0,2,9,0,0,0,0,0,0,3,11,0
2147,2147,1100,1960,Master,Together,41275.0,1,2,24-03-2014,33,129.06,49.925746402669645,137.82,98.47,58.44498594824121,4,3,1,3,5,0,0,0,0,0,0,3,11,0
2148,2148,7873,1973,PhD,Together,63516.0,1,1,06-07-2013,30,151.58,58.51306415182736,139.04,93.79,61.99814631115058,4,4,1,7,5,0,0,0,0,0,0,3,11,0
2149,2149,10609,1962,PhD,Married,42769.0,0,1,12-10-2013,15,113.9,54.2141740411154,93.23,69.91,53.60149418101941,2,1,1,4,4,0,0,0,0,0,0,3,11,0
2150,2150,6950,1958,Master,Married,49572.0,1,1,15-12-2013,25,130.8,53.80010706052555,127.52,84.33,55.83161698233033,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2151,2151,7233,1972,Graduation,Married,69209.0,0,0,17-09-2012,4,129.06,48.74612362097905,98.24,64.2,33.05641750052794,2,5,3,6,4,0,0,0,1,0,0,3,11,0
2152,2152,9481,1976,Graduation,Married,17148.0,1,0,28-01-2014,80,112.69,44.2079546549643,90.27,90.01,47.66904579814359,4,3,1,3,8,0,0,0,0,0,0,3,11,0
2153,2153,7699,1969,Graduation,Widow,40590.0,1,1,02-10-2013,30,125.15,40.91136883622281,108.28,65.16,47.10175578854732,5,3,4,3,6,1,0,0,0,0,0,3,11,0
2154,2154,2711,1976,Master,Together,30560.0,1,0,27-06-2013,6,104.52,46.64793840203582,86.27,67.83,42.41021896766823,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2155,2155,8933,1983,2n Cycle,Married,32146.0,1,0,12-05-2014,16,71.97,45.02140285409561,75.27,69.38,37.61333016133844,2,2,0,4,6,0,0,0,0,0,0,3,11,0
2156,2156,8726,1964,2n Cycle,Divorced,41713.0,1,1,29-04-2014,57,73.24,10.524500093781144,69.28,62.83,35.36472461564117,5,3,1,4,6,0,0,0,0,0,0,3,11,0
2157,2157,1515,1975,Master,Together,34176.0,0,1,22-01-2014,9,101.39,39.35735626619541,91.29,50.14,35.16245550180891,1,1,0,3,3,0,0,0,0,0,0,3,11,0
2158,2158,5186,1955,PhD,Married,58482.0,0,1,12-03-2014,59,135.11,65.8513975655366,124.56,91.19,62.671862297566136,2,7,4,9,6,0,1,0,0,0,0,3,11,0
2159,2159,10157,1965,Graduation,Single,59686.0,0,1,25-01-2014,78,150.3,43.31459534922524,116.76,69.22,47.61063299279704,1,4,1,6,4,0,0,0,0,0,0,3,11,0
